,loss
4782,0.57880664
4783,0.6806694
4784,0.6828047
4785,0.6937006
4786,0.6399725
4787,0.63163537
4788,0.7699452
4789,0.65020543
4790,0.761981
4791,0.65389085
4792,0.5907446
4793,0.8614559
4794,0.8669983
4795,0.70796996
4796,0.7739199
4797,0.74165094
4798,0.6321373
4799,0.8238243
4800,0.8179242
4801,0.57906854
4802,0.8276882
4803,0.67497826
4804,0.8366121
4805,0.83263624
4806,0.7377494
4807,0.5785599
4808,0.6943825
4809,0.7848538
4810,0.43534717
4811,0.66986054
4812,0.61894006
4813,0.71616733
4814,0.46594706
4815,0.77577484
4816,0.6647248
4817,0.69441134
4818,0.67868745
4819,0.69282675
4820,0.565388
4821,0.6670542
4822,0.7004357
4823,0.7880837
4824,0.74000245
4825,0.76523054
4826,0.7808069
4827,0.5556666
4828,0.713033
4829,0.9360382
4830,0.6392339
4831,0.8709949
4832,0.897278
4833,0.7861544
4834,0.8331928
4835,0.5493891
4836,0.6295309
4837,0.8725805
4838,0.63403594
4839,0.86665404
4840,0.6144844
4841,0.76024663
4842,0.6301788
4843,0.88218576
4844,0.4660616
4845,0.724244
4846,0.8653819
4847,0.7982019
4848,0.50229615
4849,0.7034021
4850,0.5585628
4851,0.64515674
4852,0.7150264
4853,0.4769271
4854,0.89558506
4855,0.8744513
4856,0.90125656
4857,0.54102594
4858,0.5725492
4859,0.46444303
4860,0.5801833
4861,0.50544894
4862,0.62343097
4863,0.61260635
4864,0.9158548
4865,0.6977468
4866,0.6778506
4867,0.65901524
4868,0.8675847
4869,0.67334116
4870,0.8250103
4871,0.50546294
4872,0.45460993
4873,0.7854069
4874,0.634908
4875,0.7247348
4876,0.80270034
4877,0.6522614
4878,0.5948367
4879,0.61835736
4880,0.7788412
4881,0.60551184
4882,0.7215167
4883,0.6258203
4884,0.848303
4885,0.5460232
4886,0.5847292
4887,1.046846
4888,0.64212644
4889,0.6321176
4890,0.49753675
4891,0.68773663
4892,0.72332966
4893,0.67780834
4894,0.9433149
4895,0.8067139
4896,0.7709898
4897,0.63708717
4898,0.78430796
4899,0.60386515
4900,0.72346413
4901,1.1669255
4902,0.9415447
4903,0.6653581
4904,0.85566807
4905,0.7120374
4906,0.7064471
4907,0.77007043
4908,0.66077167
4909,0.7044999
4910,0.9773787
4911,0.7083772
4912,0.7757771
4913,0.5712816
4914,0.66308236
4915,0.7753887
4916,0.6405331
4917,0.8457211
4918,0.6881844
4919,0.5819528
4920,0.81472415
4921,0.8288187
4922,0.8689054
4923,0.70449865
4924,0.59780663
4925,0.7436623
4926,0.5829039
4927,0.5202559
4928,0.7653215
4929,0.8341346
4930,0.7541773
4931,0.7709346
4932,0.6515933
4933,0.8005533
4934,0.5660521
4935,0.7019321
4936,0.63971454
4937,0.7017643
4938,0.67829794
4939,0.6064755
4940,0.59849805
4941,0.80758
4942,0.76096666
4943,0.76514
4944,0.5742773
4945,0.6998712
4946,0.56818855
4947,0.83250886
4948,0.69482535
4949,0.76974356
4950,0.58108604
4951,0.73290175
4952,0.73569727
4953,0.7651473
4954,0.5838502
4955,0.44262543
4956,0.74348456
4957,0.95402956
4958,0.8341505
4959,0.77143365
4960,0.5472193
4961,0.54114467
4962,0.61301774
4963,0.86009157
4964,0.79678094
4965,0.53882706
4966,0.707952
4967,0.7536751
4968,0.68493235
4969,0.9270819
4970,0.60641736
4971,0.78788054
4972,0.72948515
4973,0.7398954
4974,0.6895765
4975,0.6413374
4976,0.6825863
4977,0.57998896
4978,0.8380066
4979,0.5546622
4980,0.6433907
4981,0.7289387
4982,0.8467164
4983,0.86901397
4984,0.6334528
4985,0.6897049
4986,0.53213584
4987,0.8386917
4988,0.76096696
4989,0.74722815
4990,0.71292704
4991,0.55536354
4992,0.6066721
4993,0.57962245
4994,0.7430044
4995,0.8147267
4996,0.7201266
4997,0.63625336
4998,0.61429805
4999,0.6784688
5000,0.5412497
5001,0.61368865
5002,0.7165331
5003,0.69342387
5004,0.61524266
5005,0.5111275
5006,0.6144387
5007,0.7170308
5008,0.7220837
5009,0.68952096
5010,0.8684284
5011,0.76868373
5012,0.66795874
5013,0.95534766
5014,0.719553
5015,0.7586584
5016,0.6252371
5017,0.6383942
5018,0.7026037
5019,0.91265994
5020,0.85610944
5021,0.6495167
5022,0.8045338
5023,0.7930175
5024,0.8089178
5025,0.6255625
5026,0.81103075
5027,1.245648
5028,0.92673033
5029,0.7996502
5030,0.6629113
5031,0.92707855
5032,0.8364412
5033,0.74312365
5034,0.72716
5035,0.88409555
5036,0.90035343
5037,0.74293923
5038,0.76201296
5039,0.6069937
5040,0.97080135
5041,0.6481184
5042,0.74315596
5043,0.6195935
5044,0.82800305
5045,0.74334
5046,0.7523071
5047,0.86106175
5048,0.6841216
5049,0.57106197
5050,0.7038449
5051,0.9328354
5052,0.9274441
5053,0.82899827
5054,0.70645344
5055,0.669318
5056,1.031121
5057,0.663839
5058,0.8058008
5059,0.7834611
5060,0.9363058
5061,0.83495796
5062,0.7731557
5063,0.8400217
5064,0.93648684
5065,0.6243327
5066,0.8176883
5067,0.7186066
5068,0.7844631
5069,0.7476903
5070,0.9086301
5071,0.94638383
5072,0.71285206
5073,0.8671986
5074,0.95972526
5075,0.74623764
5076,1.0225245
5077,0.667198
5078,0.77451193
5079,1.105474
5080,0.77648705
5081,0.7336931
5082,0.6821053
5083,0.82710457
5084,0.62540406
5085,0.5908329
5086,0.74236286
5087,0.76759434
5088,0.8069235
5089,0.78864896
5090,0.6133536
5091,0.84649485
5092,0.78985476
5093,0.71309245
5094,0.7180502
5095,0.7536665
5096,0.8438567
5097,0.79150593
5098,0.65279484
5099,0.6817866
5100,0.51233596
5101,0.6683198
5102,0.6982828
5103,1.0226212
5104,1.0258462
5105,0.70970833
5106,0.49655256
5107,0.5063895
5108,0.6431067
5109,0.5623907
5110,0.86941844
5111,0.8762932
5112,0.77661914
5113,0.71858513
5114,0.67611307
5115,0.8748001
5116,0.84382457
5117,0.6145546
5118,0.78041404
5119,1.0216783
5120,0.77731484
5121,0.8343979
5122,0.72083074
5123,0.7009145
5124,0.80520934
5125,0.8313031
5126,0.68402445
5127,0.69662154
5128,0.74835384
5129,0.6477625
5130,0.61891496
5131,0.71602964
5132,0.7096186
5133,0.6268202
5134,0.93256867
5135,0.5903638
5136,0.85230315
5137,0.8494183
5138,0.7418072
5139,0.6926397
5140,0.8389946
5141,0.63173735
5142,0.59100264
5143,0.80331784
5144,0.8504345
5145,0.93945634
5146,0.8360342
5147,0.71005327
5148,0.7267026
5149,0.76799166
5150,0.649325
5151,0.7089757
5152,0.765372
5153,0.8625845
5154,0.78438365
5155,0.77595437
5156,0.82292044
5157,0.61921674
5158,0.79671586
5159,0.731701
5160,0.68415415
5161,0.5598612
5162,0.97974557
5163,0.665532
5164,0.66872466
5165,0.8657654
5166,0.77016735
5167,0.6012393
5168,0.9175213
5169,0.77186555
5170,0.721132
5171,0.8371873
5172,0.6855254
5173,0.66913724
5174,0.7340382
5175,0.9159857
5176,0.7561375
5177,0.934141
5178,0.85128754
5179,0.65939856
5180,0.77635217
5181,0.94115436
5182,0.8928399
5183,0.64239675
5184,0.91446126
5185,0.63620734
5186,0.84870374
5187,0.74470407
5188,0.7473873
5189,0.49554387
5190,0.8214142
5191,0.8867575
5192,0.75954807
5193,0.7925905
5194,0.6201225
5195,0.80741394
5196,0.74008816
5197,0.595631
5198,0.7146802
5199,0.69335186
5200,0.95402277
5201,0.87261784
5202,0.6583353
5203,0.78619355
5204,0.41217336
5205,0.8433689
5206,0.8275997
5207,0.5771347
5208,0.7018007
5209,0.63917124
5210,0.78289366
5211,0.6428814
5212,0.68444717
5213,0.6401576
5214,0.7795679
5215,0.87642825
5216,0.800326
5217,0.760485
5218,0.8971659
5219,0.72527206
5220,0.5975623
5221,0.6824721
5222,0.7786026
5223,0.6587885
5224,0.5953361
5225,0.8404195
5226,0.59501815
5227,0.592373
5228,0.609732
5229,0.72482
5230,0.64211947
5231,0.8439919
5232,0.75770396
5233,0.6005219
5234,0.60795844
5235,0.8098631
5236,0.5014838
5237,0.68380845
5238,1.0157492
5239,0.82092077
5240,0.7344483
5241,0.5612704
5242,0.6936301
5243,0.7298426
5244,0.6093922
5245,0.54483163
5246,0.7216351
5247,0.61550015
5248,0.8047134
5249,0.7773069
5250,0.6046689
5251,0.59718853
5252,0.77247053
5253,0.6716858
5254,0.61275053
5255,0.7735453
5256,0.6694015
5257,0.57465875
5258,0.772457
5259,0.52278036
5260,0.73420984
5261,0.885112
5262,0.5108768
5263,0.6451143
5264,0.6391325
5265,0.7435421
5266,0.66854215
5267,0.708212
5268,0.8517655
5269,0.7418929
5270,0.60762626
5271,0.5020941
5272,0.7418779
5273,0.65052474
5274,0.77409834
5275,0.844775
5276,0.6097156
5277,0.8129134
5278,0.70745194
5279,0.5559492
5280,0.87100804
5281,0.7452327
5282,0.72476655
5283,0.6055647
5284,0.7363306
5285,0.78180254
5286,0.45216972
5287,0.75364006
5288,0.5382676
5289,0.66656965
5290,0.7150125
5291,0.64129156
5292,0.90190995
5293,0.72666085
5294,0.71125925
5295,0.74649477
5296,0.87092555
5297,0.81718254
5298,0.77112293
5299,0.53922826
5300,0.55580866
5301,0.72246116
5302,0.8228615
5303,0.69307864
5304,0.61521304
5305,0.45625734
5306,0.8457155
5307,0.6654372
5308,0.65700835
5309,0.6184691
5310,0.5938315
5311,0.7363946
5312,0.69344074
5313,0.5479871
5314,0.77574366
5315,0.8669602
5316,0.6034533
5317,0.642466
5318,0.7197344
5319,0.78166735
5320,0.87293845
5321,0.7158694
5322,0.67043924
5323,0.75976795
5324,0.7926334
5325,0.6095187
5326,0.69150275
5327,0.785143
5328,0.66628134
5329,0.67983466
5330,0.67212886
5331,0.6754716
5332,0.6828593
5333,0.77823603
5334,0.7605866
5335,0.6408135
5336,0.71590245
5337,0.77129364
5338,0.6611687
5339,0.8799402
5340,0.69174254
5341,0.7297428
5342,0.7406675
5343,0.7961241
5344,0.6105918
5345,0.7077996
5346,0.6256167
5347,0.88347226
5348,0.5802065
5349,0.863043
5350,0.7935465
5351,0.6066624
5352,0.7310458
5353,0.6519168
5354,0.6383847
5355,0.55012244
5356,0.5917048
5357,0.6591444
5358,0.5988178
5359,0.47979242
5360,0.71248317
5361,0.8985761
5362,0.8760573
5363,0.72021085
5364,0.79563534
5365,0.66272575
5366,0.74058086
5367,0.69007814
5368,0.62170166
5369,0.9553707
5370,0.79289615
5371,1.0328162
5372,0.8293236
5373,0.6278057
5374,0.68705654
5375,0.7263352
5376,0.51609766
5377,0.712144
5378,0.59010696
5379,0.5588726
5380,0.8622885
5381,0.7944938
5382,0.6539706
5383,0.8327467
5384,0.7214099
5385,0.72405255
5386,0.7386067
5387,0.79913414
5388,0.6414815
5389,0.69250906
5390,0.66077256
5391,0.66124326
5392,0.65358275
5393,0.7968693
5394,0.7866479
5395,0.59409773
5396,0.9046957
5397,0.6493975
5398,0.6286656
5399,0.64480245
5400,0.6649681
5401,0.6818587
5402,0.77255994
5403,0.6726319
5404,0.7907344
5405,0.79457366
5406,0.70311785
5407,0.63375854
5408,0.6211288
5409,0.9076684
5410,0.7459583
5411,0.675501
5412,0.69022065
5413,0.6126434
5414,0.8365013
5415,0.80462587
5416,0.67327386
5417,0.96086055
5418,0.7716958
5419,0.636062
5420,0.7846836
5421,0.5678933
5422,0.6150652
5423,0.80266017
5424,0.6809087
5425,0.648214
5426,0.8957548
5427,0.77640843
5428,0.6971862
5429,0.6268117
5430,0.93313324
5431,0.58133835
5432,0.64889044
5433,0.51555824
5434,0.7444364
5435,0.66277564
5436,0.77773535
5437,0.9049417
5438,0.78919303
5439,0.7869556
5440,0.6770455
5441,0.70037895
5442,0.690354
5443,0.70669293
5444,0.91338986
5445,0.8979489
5446,0.666158
5447,0.76063645
5448,0.70037115
5449,0.6408986
5450,0.5342074
5451,0.6388591
5452,0.7615025
5453,0.6600378
5454,0.77521515
5455,0.78650725
5456,0.50282145
5457,0.55984366
5458,0.64882356
5459,0.8834548
5460,0.6690687
5461,0.81831837
5462,0.66261506
5463,0.59282064
5464,0.7760658
5465,0.62505865
5466,0.5482074
5467,0.51839477
5468,0.7905086
5469,0.9227023
5470,0.98569715
5471,0.55021644
5472,0.7090848
5473,0.62098885
5474,0.6121144
5475,0.69920325
5476,0.6936277
5477,0.7822126
5478,0.88151634
5479,0.6902472
5480,0.6722153
5481,0.6259858
5482,0.660612
5483,0.7700783
5484,0.71208936
5485,0.79107577
5486,0.59501135
5487,0.61216825
5488,0.7086452
5489,0.7147171
5490,0.90036315
5491,0.63000095
5492,0.79753983
5493,0.83572024
5494,0.72842276
5495,0.7011398
5496,0.8219737
5497,0.51395977
5498,0.71317
5499,0.5886378
5500,0.54009897
5501,0.6467596
5502,0.63809603
5503,0.44275036
5504,0.7356205
5505,0.8503603
5506,0.6315306
5507,0.49598628
5508,0.62210757
5509,0.667427
5510,0.6822376
5511,0.59480125
5512,0.5507155
5513,0.6604715
5514,0.79267824
5515,0.8498982
5516,0.623826
5517,0.70115507
5518,0.6001588
5519,0.6202147
5520,0.74877197
5521,0.6335565
5522,0.7266568
5523,0.70112646
5524,0.9616957
5525,0.7996348
5526,0.7389062
5527,0.76539516
5528,0.94843894
5529,0.66905653
5530,0.45276785
5531,0.82005244
5532,0.7614647
5533,0.78007203
5534,0.9778134
5535,0.56510913
5536,0.5914318
5537,0.7089604
5538,0.7617676
5539,0.70694077
5540,0.69593656
5541,0.68706757
5542,0.76536524
5543,0.72225505
5544,0.8966616
5545,0.7053316
5546,0.96649396
5547,0.5357275
5548,0.6960883
5549,0.626712
5550,0.7321433
5551,0.5752467
5552,0.72675836
5553,0.7369587
5554,0.8398452
5555,0.73627955
5556,0.91801083
5557,1.032147
5558,0.8536085
5559,0.70839196
5560,0.59832394
5561,0.6583444
5562,0.3693101
5563,0.6028541
5564,0.68087214
5565,0.9031227
5566,0.5183284
5567,0.82217395
5568,1.0162237
5569,0.7105502
5570,0.7409231
5571,0.61939776
5572,0.84749603
5573,0.65228206
5574,0.9111306
5575,0.92379725
5576,0.7794682
5577,0.69509995
5578,0.67262495
5579,0.6006029
5580,0.6568433
5581,0.82630956
5582,0.8042574
5583,0.67136097
5584,0.83633757
5585,0.691625
5586,0.68077546
5587,0.7274169
5588,0.5167616
5589,0.7920518
5590,0.5542647
5591,0.70220596
5592,0.84534776
5593,0.73957455
5594,0.93560773
5595,0.85997593
5596,0.6688669
5597,0.88892347
5598,0.5887084
5599,0.66961604
5600,0.5477837
5601,0.8354457
5602,0.5927402
5603,0.7932995
5604,0.7647525
5605,0.53741807
5606,0.80456465
5607,0.72498256
5608,0.7401603
5609,0.70665705
5610,0.8105634
5611,0.92044115
5612,0.69405764
5613,0.75645983
5614,0.64630514
5615,0.94132745
5616,0.6296139
5617,0.9270643
5618,0.576626
5619,0.6005101
5620,0.69096625
5621,0.8421048
5622,0.6012622
5623,0.7961801
5624,0.55571795
5625,0.77427363
5626,0.62524146
5627,0.5733036
5628,0.48156768
5629,0.86899626
5630,0.7287799
5631,0.83271044
5632,0.76565295
5633,0.9789995
5634,0.636231
5635,0.82860327
5636,0.72642374
5637,0.5526953
5638,0.8827731
5639,0.78291774
5640,0.6461288
5641,0.48833388
5642,0.7371321
5643,0.78196114
5644,0.62790376
5645,0.57472247
5646,0.60093987
5647,0.82806045
5648,0.69234145
5649,0.54891074
5650,0.7187994
5651,0.67626065
5652,0.82263833
5653,0.5812586
5654,0.8960112
5655,0.90775204
5656,1.0041571
5657,0.86532706
5658,0.7649418
5659,0.5125211
5660,0.76825464
5661,0.48531467
5662,0.57629746
5663,0.7227293
5664,0.7106059
5665,0.70723975
5666,0.6740538
5667,0.8677654
5668,0.55909014
5669,0.7719966
5670,0.8223783
5671,0.75056565
5672,0.6242529
5673,0.7291063
5674,0.8522976
5675,0.818548
5676,0.6172316
5677,0.72326803
5678,0.69335604
5679,0.6672336
5680,0.8719184
5681,0.65084875
5682,0.5863592
5683,0.743408
5684,0.47795257
5685,0.82565916
5686,0.65690887
5687,0.6789342
5688,0.6638958
5689,0.68205875
5690,0.81432134
5691,0.6574434
5692,0.5578722
5693,0.8404371
5694,0.6120571
5695,0.72061145
5696,0.7042228
5697,0.6096878
5698,0.86447364
5699,0.82750094
5700,0.6737059
5701,0.80959976
5702,0.45130605
5703,0.6618457
5704,0.76223385
5705,0.7616058
5706,0.68419516
5707,0.74137145
5708,0.8314945
5709,0.78666526
5710,0.7147021
5711,0.48349968
5712,0.50898623
5713,0.61018246
5714,0.7553543
5715,0.68164974
5716,0.65536124
5717,0.8461014
5718,0.76753086
5719,0.6232879
5720,0.6579309
5721,0.6142436
5722,0.8007763
5723,0.59872997
5724,0.65774405
5725,0.9793153
5726,0.7541131
5727,0.64578545
5728,0.5320667
5729,0.8849505
5730,0.77399796
5731,0.69161767
5732,0.8185333
5733,0.57401466
5734,0.626869
5735,0.6503284
5736,0.629954
5737,0.8387159
5738,0.6494417
5739,0.725809
5740,0.7990822
5741,0.6741563
5742,0.45176935
5743,0.626399
5744,0.7945755
5745,0.70134264
5746,0.53609705
5747,0.61367273
5748,0.47398004
5749,0.7599709
5750,0.5308682
5751,0.5983633
5752,0.6944159
5753,0.5443717
5754,0.5268132
5755,0.80007124
5756,0.6676575
5757,0.6161939
5758,0.8947199
5759,0.6878718
5760,0.7538558
5761,0.98497105
5762,0.665548
5763,0.6400899
5764,0.68927675
5765,0.8042825
5766,0.7731198
5767,0.5296835
5768,0.7856445
5769,0.74476916
5770,0.9316417
5771,0.6546466
5772,0.93717253
5773,0.65277153
5774,0.601876
5775,0.63465977
5776,0.5462642
5777,0.81086797
5778,0.79040325
5779,0.7659807
5780,0.8049177
5781,0.7486946
5782,0.8433177
5783,0.9469916
5784,0.78072333
5785,0.74131095
5786,0.85370445
5787,0.67688596
5788,0.77635264
5789,0.81922406
5790,0.66452587
5791,0.71079624
5792,0.60589015
5793,0.6915177
5794,0.85401326
5795,0.7252432
5796,0.6605946
5797,0.70121133
5798,0.8192266
5799,0.7987146
5800,0.78918165
5801,0.6695772
5802,0.76978076
5803,0.75279826
5804,0.5111892
5805,0.88077414
5806,0.7020896
5807,0.67722875
5808,0.66692567
5809,0.692643
5810,0.7229194
5811,0.55781054
5812,0.5619345
5813,0.7420699
5814,0.7840063
5815,0.8150299
5816,0.83283484
5817,0.5897207
5818,0.57463026
5819,0.56968826
5820,0.6362141
5821,0.7450335
5822,0.6715659
5823,1.0146401
5824,0.67489713
5825,0.5953949
5826,0.6059166
5827,0.79708755
5828,0.9586595
5829,0.6947496
5830,0.7546309
5831,0.6185639
5832,0.71259946
5833,0.5807848
5834,0.6833137
5835,0.5765215
5836,0.8808753
5837,0.69372356
5838,0.4291223
5839,0.9021899
5840,0.7316991
5841,0.57749254
5842,0.60163134
5843,0.9854101
5844,0.7944627
5845,0.4434784
5846,0.8637946
5847,0.84381753
5848,0.73919386
5849,0.6566981
5850,0.59711665
5851,0.5789112
5852,0.6086281
5853,0.8126699
5854,0.72381777
5855,0.70666736
5856,0.5150634
5857,0.6026659
5858,0.7062784
5859,0.7027407
5860,0.7608081
5861,0.7370367
5862,0.45340243
5863,0.7073582
5864,0.90835553
5865,0.91609967
5866,0.81352615
5867,0.64814216
5868,0.6157823
5869,0.5908061
5870,0.8287948
5871,0.68132925
5872,0.6903037
5873,0.63725924
5874,0.61197627
5875,0.7385987
5876,0.76393384
5877,0.6029247
5878,0.6010398
5879,0.5641291
5880,0.860429
5881,0.8490046
5882,0.7727706
5883,0.6981606
5884,0.5313443
5885,0.5505035
5886,0.8215359
5887,0.65158445
5888,0.72406596
5889,0.5380977
5890,0.6259415
5891,0.6494349
5892,0.628492
5893,0.7569293
5894,0.7733873
5895,0.9504798
5896,1.001453
5897,0.6536643
5898,0.70418143
5899,0.857396
5900,0.66409826
5901,0.70784
5902,0.97856826
5903,0.50670135
5904,0.64329326
5905,0.691465
5906,0.75942576
5907,0.7816382
5908,0.62624663
5909,0.7509436
5910,0.74353015
5911,0.68512505
5912,0.79868346
5913,0.5152811
5914,0.81866395
5915,0.77814615
5916,0.61607486
5917,0.6883718
5918,0.69235915
5919,0.8802964
5920,0.6112288
5921,0.7944434
5922,0.7595185
5923,0.76578593
5924,0.8384794
5925,0.7097132
5926,0.7418314
5927,0.9209892
5928,0.9033699
5929,0.7114729
5930,0.8412668
5931,0.7930599
5932,0.66113126
5933,0.7866617
5934,0.76890004
5935,0.6783358
5936,0.6878874
5937,0.89976346
5938,0.83738405
5939,0.69632953
5940,0.59835815
5941,0.8200995
5942,0.7569879
5943,0.67452115
5944,0.68885005
5945,0.5598462
5946,0.61677223
5947,0.71572244
5948,0.6039627
5949,0.97653246
5950,0.85870856
5951,0.73873407
5952,0.8309948
5953,0.7138611
5954,0.69140214
5955,0.7991603
5956,0.76923674
5957,0.64286447
5958,0.82560825
5959,0.62030584
5960,0.73676884
5961,0.78279054
5962,0.9095715
5963,0.60181856
5964,0.54523176
5965,0.6394075
5966,0.60937846
5967,0.7330359
5968,0.5963402
5969,0.71725607
5970,0.58621013
5971,0.8455981
5972,0.84573853
5973,0.9049984
5974,0.7925507
5975,0.67066205
5976,0.7876238
5977,0.68014497
5978,0.6363824
5979,0.54601157
5980,0.681851
5981,0.8009645
5982,0.7444806
5983,0.79143244
5984,0.73905545
5985,0.79255164
5986,0.83074474
5987,0.69602054
5988,0.84441835
5989,0.85308707
5990,0.7506043
5991,0.7225661
5992,0.62431705
5993,0.76322305
5994,0.715371
5995,0.59721947
5996,0.78775245
5997,0.7332001
5998,0.7473911
5999,0.44308966
6000,0.67473733
6001,0.83933866
6002,0.65332544
6003,0.64521617
6004,0.60426146
6005,0.61685896
6006,0.8461744
6007,0.809676
6008,0.569657
6009,0.6728725
6010,0.6121931
6011,0.85413426
6012,0.70475566
6013,0.6035778
6014,0.7335715
6015,0.63012
6016,0.5393783
6017,0.9092396
6018,0.77895385
6019,0.8738774
6020,0.65330786
6021,0.7869298
6022,0.73294765
6023,0.569291
6024,0.7608934
6025,0.58145255
6026,0.80586416
6027,0.6808883
6028,0.5827629
6029,0.86410683
6030,0.6523803
6031,0.56383383
6032,0.76356363
6033,0.76760465
6034,0.59514487
6035,0.8391508
6036,0.7704488
6037,0.7544466
6038,0.7955393
6039,0.8113432
6040,0.6910371
6041,0.8400316
6042,0.75397325
6043,0.7411605
6044,0.68876386
6045,0.704595
6046,0.56867725
6047,0.62144804
6048,0.7209961
6049,0.62123156
6050,0.75697815
6051,0.7235283
6052,0.620638
6053,0.56709385
6054,0.7302345
6055,0.874774
6056,0.79531395
6057,0.78948987
6058,0.59747946
6059,0.6517558
6060,0.59821874
6061,0.7032284
6062,0.8208786
6063,0.63874054
6064,0.7334307
6065,0.7019748
6066,0.8188695
6067,0.7892087
6068,0.61692774
6069,0.7126931
6070,0.78100026
6071,0.58079004
6072,0.71560633
6073,0.7504753
6074,0.81682503
6075,0.5000204
6076,0.66119486
6077,0.74145395
6078,0.7505004
6079,0.57491696
6080,0.541705
6081,0.55447596
6082,0.60817224
6083,0.7914945
6084,0.65345556
6085,0.76971227
6086,0.69632345
6087,0.68573976
6088,0.62376606
6089,0.60760427
6090,0.6503253
6091,0.7091859
6092,0.7498213
6093,0.9045399
6094,0.6904947
6095,0.64312017
6096,0.78192174
6097,0.85862845
6098,0.8469803
6099,0.6649939
6100,0.8549383
6101,0.7286976
6102,0.7140005
6103,0.7309298
6104,0.8077113
6105,0.6652201
6106,0.7973999
6107,0.79527646
6108,0.7543932
6109,0.7376058
6110,0.68309814
6111,0.71624595
6112,0.7386464
6113,0.54974544
6114,0.6342726
6115,0.5610978
6116,0.6059507
6117,0.5541274
6118,0.78182095
6119,0.8914193
6120,0.5540968
6121,0.86767167
6122,0.66453975
6123,0.6850456
6124,0.8965084
6125,0.45898476
6126,0.74985516
6127,0.71568924
6128,0.7361105
6129,0.5998734
6130,0.68322194
6131,0.6861621
6132,0.7346521
6133,0.62873256
6134,0.8035482
6135,0.72257745
6136,0.70903826
6137,0.58630925
6138,0.56763613
6139,0.751233
6140,0.72876865
6141,0.73977166
6142,0.66817343
6143,0.7684628
6144,0.7590579
6145,0.69809926
6146,0.6826971
6147,0.77406627
6148,0.8062841
6149,0.6916467
6150,0.6657554
6151,0.98076475
6152,0.7894355
6153,0.6932832
6154,0.62739575
6155,0.75751543
6156,0.80370295
6157,0.6013011
6158,0.8658182
6159,0.71784157
6160,0.8899336
6161,0.6714674
6162,0.61778194
6163,0.7676121
6164,0.8512974
6165,0.69479954
6166,0.560969
6167,0.7879839
6168,0.6847597
6169,0.50480676
6170,0.7634631
6171,0.8307325
6172,0.6962904
6173,0.5434302
6174,0.928455
6175,0.7876133
6176,0.7378116
6177,0.7663697
6178,0.63887197
6179,0.6999839
6180,0.7476802
6181,0.6502095
6182,0.6701859
6183,0.68882227
6184,0.641199
6185,0.6537466
6186,0.38408518
6187,0.6232184
6188,0.5757044
6189,0.6886304
6190,0.63841915
6191,0.6303527
6192,0.9315612
6193,0.7474213
6194,0.40678582
6195,0.9359784
6196,1.0073234
6197,0.8745526
6198,0.8653126
6199,0.8718873
6200,0.76473314
6201,0.6667947
6202,0.588916
6203,0.58661014
6204,0.63315076
6205,0.6709939
6206,0.8507204
6207,0.75756985
6208,0.6516851
6209,0.837014
6210,0.9123925
6211,0.92366344
6212,0.65983784
6213,0.6880133
6214,0.5582244
6215,0.58148086
6216,0.76643497
6217,0.76201695
6218,0.66862315
6219,0.8744359
6220,0.576866
6221,0.66882336
6222,0.5591098
6223,0.68205607
6224,0.7106923
6225,0.9185027
6226,0.7035406
6227,0.59794044
6228,0.60537124
6229,0.7129378
6230,0.73809564
6231,0.86896217
6232,0.6200148
6233,0.6867406
6234,0.6976731
6235,0.8448351
6236,0.69037455
6237,0.6662804
6238,0.62596333
6239,0.53983104
6240,0.87756824
6241,0.7100341
6242,0.63454247
6243,0.7360109
6244,0.7280839
6245,0.49468327
6246,0.50678635
6247,0.9027306
6248,0.62931603
6249,0.75727206
6250,0.68852556
6251,0.6826046
6252,0.6555906
6253,0.8055997
6254,0.95533717
6255,0.687353
6256,0.7476945
6257,0.82240087
6258,0.8366555
6259,0.69592315
6260,0.74579084
6261,0.5991797
6262,0.7642548
6263,0.72868335
6264,0.6315676
6265,0.5230851
6266,0.72904223
6267,0.79460824
6268,0.727175
6269,0.73306036
6270,0.6662341
6271,0.8885857
6272,0.76773286
6273,0.80945605
6274,0.7682959
6275,0.79343456
6276,0.6946167
6277,0.60637856
6278,0.61956537
6279,0.83284503
6280,0.6882736
6281,0.70992506
6282,0.6436805
6283,0.7266744
6284,0.6454957
6285,0.5810832
6286,0.8082148
6287,0.7005032
6288,0.710859
6289,0.90753424
6290,0.8136982
6291,0.80474603
6292,0.39929885
6293,0.7020623
6294,0.6643877
6295,0.9382577
6296,0.8252158
6297,0.68281335
6298,0.6871394
6299,0.76393646
6300,1.0446198
6301,0.75561726
6302,0.7232829
6303,0.72042733
6304,0.3761054
6305,0.76502
6306,0.7971651
6307,0.50977135
6308,0.76523507
6309,0.6397425
6310,0.69606125
6311,0.51687294
6312,0.8393456
6313,0.6751196
6314,0.71388054
6315,0.86525667
6316,0.61505604
6317,0.8170637
6318,0.7597506
6319,0.83076465
6320,0.73602504
6321,0.67712975
6322,0.5170373
6323,0.5812575
6324,0.5820342
6325,0.6961314
6326,0.5470948
6327,0.74888355
6328,0.7677776
6329,0.6930188
6330,0.7467928
6331,0.6970561
6332,0.7354399
6333,0.86578166
6334,0.78472865
6335,0.6954832
6336,0.5487989
6337,0.7468265
6338,0.71980965
6339,0.7741781
6340,0.5622941
6341,0.804124
6342,0.73400867
6343,0.8590399
6344,0.55356514
6345,0.6049608
6346,0.7556486
