No,Uid,Jid,offloadtime,commutime,runtime,energy,AoI,state
2930,5,399,27.35,0.08512976766935734,0.06,0.12818714075813226,9.73,CP
2931,1,343,9.11,0.26895923534160404,0.02,0.379791495119986,28.11,CP
2932,1,350,10.26,0.24249121865168907,0.02,0.3457006896233755,27.1,CP
2933,1,355,11.21,0.2484655493104537,0.02,0.3533956275118644,26.29,CP
2934,1,360,12.23,0.23549017943443457,0.02,0.33668335111155173,25.42,CP
2935,1,380,15.85,0.19797852992922182,0.02,0.28836834654883775,21.94,CP
2936,5,397,26.91,0.09084620129882524,0.06,0.1355499072728869,11.03,CP
2937,1,316,5.24,0.3177310445443534,0.02,0.44260958537312717,32.84,CP
2938,1,342,8.92,0.27919134497541304,0.02,0.392970452328332,29.3,CP
2939,1,346,9.68,0.260772078690834,0.02,0.36924643735379425,28.68,CP
2940,1,363,12.68,0.23033463996634557,0.02,0.3300430162766531,25.83,CP
2941,1,367,13.56,0.23919015492592097,0.02,0.3414489195445862,25.09,CP
2942,5,394,26.04,0.11586461685462635,0.06,0.16777362650875874,12.77,CP
2943,5,395,26.35,0.10154009448277834,0.06,0.1493236416938185,12.6,CP
2944,5,400,27.6,0.0962637766099976,0.06,0.14252774427367693,11.49,CP
2945,5,401,27.91,0.09012029834170616,0.06,0.13461494426411755,11.33,CP
2946,5,405,29.04,0.08546585254224381,0.06,0.12862001807441004,10.34,CP
2947,5,407,29.48,0.08493851712013825,0.06,0.12794081005073807,10.04,CP
2948,1,356,11.4,0.26416676819056645,0.02,0.3736187974294496,28.26,CP
2949,1,357,11.53,0.26112343120378206,0.02,0.36969897939047136,28.27,CP
2950,1,361,12.36,0.2594734328286627,0.02,0.36757378148331754,27.59,CP
2951,1,364,12.99,0.24623240447723033,0.02,0.35051933696667265,27.1,CP
2952,1,372,14.57,0.238744643350159,0.02,0.34087510063500476,25.66,CP
2953,1,375,15.14,0.22659816761224236,0.02,0.3252304398845682,25.24,CP
2954,1,383,16.54,0.20993618260001598,0.02,0.30376980318882063,23.98,CP
2955,1,391,18.3,0.18529327469794274,0.02,0.27202973781095025,22.36,CP
2956,5,385,23.6,0.1420128216433129,0.06,0.201452514276587,17.22,CP
2957,5,398,27.04,0.11561365520918904,0.06,0.16745038790943548,13.92,CP
2958,5,403,28.35,0.09892772452356918,0.06,0.14595890918635712,12.75,CP
2959,5,404,28.79,0.09702674333367946,0.06,0.14351044541377914,12.46,CP
2960,5,412,30.79,0.08224053191629432,0.06,0.12446580510818708,10.6,CP
2961,1,339,8.53,0.2968353545165711,0.02,0.4156959366173436,33.0,CP
2962,1,366,13.25,0.25725225938281415,0.02,0.3647129100850646,28.42,CP
2963,1,370,14.13,0.24248783041167607,0.02,0.34569632557023877,27.68,CP
2964,5,402,28.04,0.11073253300649663,0.06,0.16116350251236766,13.93,CP
2965,5,408,29.79,0.09736121548671632,0.06,0.1439412455468906,12.32,CP
2966,5,410,30.23,0.09142113754699185,0.06,0.1362904251605255,12.02,CP
2967,5,411,30.48,0.09300170168375821,0.06,0.13832619176868058,11.92,CP
2968,5,416,31.79,0.08287383159769274,0.06,0.12528149509782824,10.75,CP
2969,1,341,8.79,0.30107255051657694,0.02,0.4211534450653511,33.88,CP
2970,1,353,10.83,0.2878324290827305,0.02,0.4041001686585569,31.99,CP
2971,1,365,13.12,0.2623008205245312,0.02,0.3712154568355962,29.84,CP
2972,5,381,22.6,0.17145007002588772,0.06,0.2393676901933434,20.52,CP
2973,1,418,24.6,0.15878215257529424,0.02,0.23788341251697898,18.65,CP
2974,5,406,29.17,0.11125349529397827,0.06,0.16183450193864402,14.23,CP
